Group Name,Group ID,Photo ID,Order in Group,Photo Title,Username,Time Uploaded to Flickr,Time Added to Group,First Four Tags,Number of Views,Number of Faves,User ID,User Total Number of Photos,Pro Membership,Earliest Activity on Flickr,Date Joined Flickr,Number of Contacts,Location
beautifulcapture,347276@N23,8939063669,323,Sara during sunset,Fredrik Sundqvist,2013-06-03 13:46:14,2013-06-03 13:46:18,[],38,11,84834788@N06,114,1,2012-08-12 13:26:21,2012-08-12 13:16:30,19,
beautifulcapture,347276@N23,8853150580,324,Tower Trails,Paki Nuttah,2013-05-27 06:14:37,2013-06-03 13:46:09,"[tower, bridge, london, night]",108,30,19439966@N00,3913,1,2005-05-27 07:04:32,2005-05-04 12:49:32,123,"London, UK"
beautifulcapture,347276@N23,8939633058,325,Come out of the Woodwork....,"JLC Photography Spokane,WA",2013-06-03 13:43:22,2013-06-03 13:45:32,"[365, photoaday, selfportrait, minnehahapark]",26,1,65617756@N07,799,1,2011-07-26 12:05:15,2011-07-25 15:39:46,45,"Spokane, Washington, United States"
beautifulcapture,347276@N23,8938997929,326,The Female Peregrine,jammo s,2013-06-03 13:40:30,2013-06-03 13:42:59,"[peregrinefalcon, norwichperegrine, norwich, cathedral]",48,4,59177805@N07,1339,1,2011-02-06 13:45:20,2011-02-05 13:26:01,166,Norwich
beautifulcapture,347276@N23,8939020613,327,bleached out,blacksmurf71,2013-06-03 13:42:14,2013-06-03 13:42:16,"[blossom, bl\xc3\xbcte, verblasst, bleached]",10,3,10249740@N08,114,0,2007-07-17 12:54:47,2007-07-17 12:52:04,0,Deutschland
beautifulcapture,347276@N23,8881046979,328,Cotswold Steam Celebration G&WSR 77,Sharky8572,2013-05-29 13:22:14,2013-06-03 13:40:30,[],9,0,64685723@N05,1453,1,2011-07-01 09:11:36,2011-07-01 08:42:01,219,"Noriwch, England"
beautifulcapture,347276@N23,8925899412,329,Sunset city,Haddy Bello,2013-06-02 11:23:24,2013-06-03 13:39:53,"[florencia, firenze, florence, italia]",20,3,22871612@N00,331,0,2006-05-09 09:35:14,2006-05-08 13:33:24,197,"Santiago, Chile"
beautifulcapture,347276@N23,8754084095,330,One Step at a Time,osvaldoeaf,2013-05-19 14:29:07,2013-06-03 13:39:51,"[brazil, brasil, cerrado, goi\xc3\xa1s]",382,70,29861714@N08,519,1,2008-08-22 00:35:15,2008-08-21 23:38:05,3133,"Goiânia, Brazil"
beautifulcapture,347276@N23,8939591378,331,Finally Moving,Matt.CN,2013-06-03 13:38:25,2013-06-03 13:38:34,"[meadow, field, sunset, landscape]",30,26,65284186@N06,373,1,2011-07-16 07:18:40,2011-07-16 05:29:48,1941,
beautifulcapture,347276@N23,8795570761,332,So hard to make it through,Andy Cassianis,2013-05-23 17:49:09,2013-06-03 13:37:50,"[people, red, girl, hair]",88,2,87104511@N07,199,0,2012-09-12 00:25:30,2012-09-11 19:46:41,87,
beautifulcapture,347276@N23,8717723377,333,"Lake Matheson, New Zealand",Kyle Hammons Photography,2013-05-07 15:51:25,2013-06-03 13:36:57,"[hdr, hdrphotography, lakematheson, mountcook]",83,9,22006166@N00,3969,1,2006-06-30 10:25:01,2006-06-30 10:00:23,1114,"Bellingham, WA, USA"
beautifulcapture,347276@N23,8933893459,334,The way it is,The Aslier,2013-06-03 13:39:15,2013-06-03 13:36:30,"[markel, mikolapiz]",48,0,34902700@N05,1158,1,2009-01-31 17:54:21,2009-01-31 14:49:27,357,
beautifulcapture,347276@N23,8938858919,335,Midnight Blues,KatieWhitaker,2013-06-03 13:24:40,2013-06-03 13:36:12,"[blue, bright, green, longexposure]",24,4,92755642@N08,225,1,2013-01-28 23:58:54,2013-01-28 23:54:59,227,"Houston, Texas, United States"
beautifulcapture,347276@N23,8188261042,336,Futuro perfecto,mwarlies,2012-11-15 06:58:52,2013-06-03 13:35:22,[],15,0,60143958@N08,178,1,2011-02-28 07:31:49,2011-02-28 06:58:08,79,
beautifulcapture,347276@N23,8186803820,337,Arte oriental,mwarlies,2012-11-14 16:56:25,2013-06-03 13:35:21,[],16,1,60143958@N08,178,1,2011-02-28 07:31:49,2011-02-28 06:58:08,79,
beautifulcapture,347276@N23,8939436914,338,broken.........,Ozlem Acaroglu,2013-06-03 13:23:57,2013-06-03 13:35:15,"[siyahbeyaz, whiteandblack, white, black]",141,4,68571213@N07,303,1,2011-10-18 12:52:39,2011-10-12 07:26:24,137,"Istanbul, Turkey"
beautifulcapture,347276@N23,8753782810,339,RANA TEMPORARIA,EnryRavex ,2013-05-19 04:58:05,2013-06-03 13:35:12,"[ranatemporaria, ranarossa, ranaalpina, wwwritrattoinnaturacom]",345,34,75634239@N06,27,1,2012-06-14 04:51:20,2012-01-31 09:51:38,227,
beautifulcapture,347276@N23,8938929325,340,Two Boats in Lulworth Cove,DorsetScouser,2013-06-03 13:34:27,2013-06-03 13:34:30,"[lulworthcove, dorset, eastdorset, southcoast]",66,13,23048898@N06,144,1,2008-12-01 15:37:53,2008-01-21 12:51:37,147,"Bridport, England"
beautifulcapture,347276@N23,8809437729,341,STREAM OF VOLCAN LAVA,kawasakier6n,2013-05-24 20:31:28,2013-06-03 13:34:13,"[35mm, analogic, ilfordfp4, legs]",105,5,77885581@N08,711,1,2012-04-30 20:27:24,2012-04-30 20:06:30,708,"Ravenna, Italy"
beautifulcapture,347276@N23,8938663113,342,Charlecote Park,Heaven`s Gate (John),2013-06-03 13:10:41,2013-06-03 13:33:56,"[charlecote, park, house, gardens]",55,6,59303791@N00,3408,1,2006-01-27 06:42:52,2006-01-27 06:01:11,282,
beautifulcapture,347276@N23,8939508618,343,"Tuppence. According to the Wisdom Panel 2.0, she is Chihuahua/Lhasa Apso/Wirehaired Dachshund mix.",Kat & Dog,2013-06-03 13:27:13,2013-06-03 13:33:40,"[instagramapp, square, squareformat, iphoneography]",200,2,91244872@N07,444,1,2012-12-18 17:15:04,2012-12-18 16:39:38,53,USA
beautifulcapture,347276@N23,8937294289,344,Monday,ERISHE I. S.,2013-06-03 13:47:00,2013-06-03 13:32:21,"[asia, bsquare, canon, city]",69,19,92294395@N04,65,1,2013-01-17 15:03:00,2013-01-16 11:57:10,2630,Spain
beautifulcapture,347276@N23,8936983195,345,Gülfem & Firuze,Bengisu Celik,2013-06-03 10:28:31,2013-06-03 13:31:52,"[girl, hair, eyes, eyebrow]",54,0,71691764@N04,62,0,2012-04-21 06:24:15,2011-12-08 09:41:40,122,
beautifulcapture,347276@N23,8939405370,346,Sunriver OR,LarrynJill,2013-06-03 13:17:54,2013-06-03 13:31:25,[],8,2,64526892@N00,22041,1,2006-08-04 15:18:14,2006-08-04 14:36:46,246,
beautifulcapture,347276@N23,8938877101,347,Maremma 83 Canon Eos 6D,Tommaso Renieri,2013-06-03 13:29:14,2013-06-03 13:30:38,"[green, red, blue, poppies]",69,9,63231300@N06,221,1,2011-05-23 11:39:11,2011-05-23 08:47:54,296,
beautifulcapture,347276@N23,8939517224,348,Twins,Janneman-D90,2013-06-03 13:30:32,2013-06-03 13:30:36,"[reflection, reflectie, gebouw, building]",23,5,46001975@N03,192,0,2009-12-29 07:19:56,2009-12-28 15:46:46,181,"Julianadorp, The Netherlands"
beautifulcapture,347276@N23,8926656216,349,,claudiophoto,2013-06-02 12:25:58,2013-06-03 13:30:32,"[toscana, terra, tramonto, fiori]",102,25,42518247@N03,1008,1,2009-09-14 14:09:17,2009-09-14 13:51:46,889,"SAN SEVERINO MARCHE (mc), ITALY"
beautifulcapture,347276@N23,8632655838,350,Taking it Easy - European Otter (Lutra lutra),gcampbellphoto,2013-05-01 14:54:27,2013-06-03 13:30:18,[],164,14,63223331@N05,2605,1,2011-05-24 06:28:18,2011-05-23 15:44:58,357,"Ballycastle, Co Antrim, Northern Ireland"
beautifulcapture,347276@N23,8939508462,351,Busy Sparrow,Daniel Raghu,2013-06-03 13:28:33,2013-06-03 13:28:36,"[nature, naturephotography, bird, birdphotography]",4,1,94300290@N04,135,0,2013-03-23 04:43:01,2013-03-23 04:02:35,10,
beautifulcapture,347276@N23,8718858980,352,"Key Summit, New Zealand",Kyle Hammons Photography,2013-05-07 15:51:05,2013-06-03 13:28:24,"[fjordland, fjordlandnationalpark, fjordlanddayhikes, hdr]",35,2,22006166@N00,3969,1,2006-06-30 10:25:01,2006-06-30 10:00:23,1114,"Bellingham, WA, USA"
beautifulcapture,347276@N23,8933298006,353,"Photography Week issue 35, 2013",Andrea Rapisarda,2013-06-03 15:27:58,2013-06-03 13:27:36,"[published, photographyweek, model, d7000]",45,4,24904322@N02,2771,1,2008-03-22 13:18:32,2008-03-22 12:23:23,776,"Catania, Italy"
beautifulcapture,347276@N23,8910699403,354,Blue Zen,paulwynn-mackenzie.co.uk,2013-06-01 05:52:06,2013-06-03 13:25:52,"[keswick, lakedistrict, bluehour, ashnesspier]",198,61,39358764@N07,97,0,2011-01-23 16:51:39,2009-06-12 09:29:54,378,"Plymouth , Britain "
beautifulcapture,347276@N23,8938798297,355,Nice one,Paddyllac,2013-06-03 13:18:39,2013-06-03 13:24:29,"[nikon, nikond7000, d7000, dslr]",76,5,78923750@N05,496,1,2012-05-20 02:22:51,2012-05-20 02:03:46,154,
beautifulcapture,347276@N23,8938777899,356,Winter at the Farm,Conza Quenza,2013-06-03 13:21:47,2013-06-03 13:22:22,"[24105mm, 24105f4lisusm, ef24105mmf4lisusm, canoneos7d]",24,3,45005755@N08,2656,1,2009-11-24 04:26:08,2009-11-24 04:01:00,1143,"Tallinn, Estonia"
beautifulcapture,347276@N23,8922289179,357,Alone,Lieutenant Pit,2013-06-02 06:11:29,2013-06-03 13:21:40,"[austria, bw, salzburg]",15,2,77060220@N04,83,1,2012-08-23 11:27:24,2012-02-20 06:39:36,6,"Moscow, Russia"
beautifulcapture,347276@N23,8938811519,358,Big Water,camelos,2013-06-03 13:20:40,2013-06-03 13:21:17,[],49,7,45716150@N06,776,1,2009-12-19 05:23:27,2009-12-18 18:44:39,230,"Hradec Králové, Czech Republic"
beautifulcapture,347276@N23,8938791113,359,Mohn im Regen,lbbad,2013-06-03 13:17:56,2013-06-03 13:21:02,"[blumen, brandenburg, feld, makro]",42,6,46727539@N02,439,1,2011-05-23 15:11:02,2010-01-19 13:33:23,79,
beautifulcapture,347276@N23,8914219689,360,Pathways through the woodland,IanAWood,2013-06-01 12:31:27,2013-06-03 13:20:06,"[thecombe, ringshall, buckinghamshire, ashridgeestate]",14,0,12608538@N03,26333,1,2007-09-03 12:25:34,2007-09-03 12:15:17,75,Rickmansworth
beautifulcapture,347276@N23,8937298665,361,Thanks Little Friend!,jetguy1,2013-06-03 10:55:14,2013-06-03 13:18:23,"[p51c, mustang, warbird, bomber]",24,5,38988487@N06,1591,1,2009-05-31 13:40:22,2009-05-31 09:34:56,375,"Utah, USA"
beautifulcapture,347276@N23,8848384895,362,"Main Street ~ Farmer City, Illinois",Roberto41144,2013-05-26 21:01:52,2013-06-03 13:17:58,"[farmercity, illinois, il, usa]",6,1,9385421@N08,6924,1,2007-06-29 01:54:22,2007-06-25 19:31:54,5,"Chicago, Illinois / in the Suburbs, USA."
beautifulcapture,347276@N23,8939384388,363,"Fredrikstad, Norway 007",IP Maesstro,2013-06-03 13:15:03,2013-06-03 13:15:09,"[canon, powershot, g15, raw]",39,9,81213985@N04,221,1,2012-06-29 11:41:53,2012-06-25 13:07:19,208,"Askim, Østfold, Norway"
beautifulcapture,347276@N23,8848385091,364,"Historic Downtown ~  Farmer City, Illinois",Roberto41144,2013-05-26 21:01:54,2013-06-03 13:13:35,"[farmercity, illinois, il, usa]",6,1,9385421@N08,6924,1,2007-06-29 01:54:22,2007-06-25 19:31:54,5,"Chicago, Illinois / in the Suburbs, USA."
beautifulcapture,347276@N23,8939288386,365,I Spy..,~Jim~,2013-06-03 13:09:41,2013-06-03 13:09:44,"[aurora, auroras, stars, reflection]",17,5,75968252@N08,59,0,2012-07-10 13:32:04,2012-02-04 08:32:42,8,
beautifulcapture,347276@N23,8892433542,366,Spring Flowers,Urs_i,2013-05-30 11:27:27,2013-06-03 13:09:13,"[nikond4, flowers, spring, nature]",23,2,58737808@N07,618,1,2011-01-26 09:12:19,2011-01-25 08:45:27,56,"Moscow, Russia"
beautifulcapture,347276@N23,8911325714,367,Il Circo con Sbirulino,_Giò_,2013-06-01 05:48:23,2013-06-03 13:08:33,[],98,1,61307020@N03,166,1,2011-06-18 10:53:33,2011-04-02 11:13:26,119,
beautifulcapture,347276@N23,8939230110,368,Guardsman,Wilamoyo,2013-06-03 13:08:14,2013-06-03 13:08:30,"[guardsman, soldier, attention, uniform]",34,4,52783931@N05,1643,1,2010-08-07 09:33:24,2010-08-07 04:44:55,471,
beautifulcapture,347276@N23,8939289188,369,le tre colonne del tempio di Apollo Sosiano,Di Capua Ariel,2013-06-03 13:06:05,2013-06-03 13:06:05,[],25,1,59649010@N07,263,1,2011-02-18 13:11:42,2011-02-18 12:56:20,209,Roma
beautifulcapture,347276@N23,8938376197,370,Monotone Desire,MrPhoenix88,2013-06-03 12:39:30,2013-06-03 13:02:07,[],77,4,64187150@N06,102,1,2011-06-17 14:44:38,2011-06-17 14:34:55,183,
beautifulcapture,347276@N23,8939067968,371,Bauhinea Blakeana,Tilak Haria,2013-06-03 12:49:38,2013-06-03 13:01:50,"[bauhineablakeana, flower, pink, sangli]",32,7,62032245@N00,210,0,2006-07-25 05:17:00,2006-07-03 10:22:47,1104,"Mumbai, India"
beautifulcapture,347276@N23,8939145900,372,View from the Nimrod fortress,Dora-A,2013-06-03 12:52:26,2013-06-03 13:01:42,"[beautiful, blooming, bright, color]",26,7,77411981@N05,226,1,2012-03-10 12:02:36,2012-02-28 13:29:42,85,Galilee
beautifulcapture,347276@N23,8938199556,373,Dandelion,jezzajeff,2013-06-03 11:23:51,2013-06-03 13:01:11,[],1,0,49405454@N05,1173,1,2010-04-19 14:19:05,2010-04-19 09:19:54,93,
beautifulcapture,347276@N23,8938208346,374,The old chair,jezzajeff,2013-06-03 11:23:50,2013-06-03 13:01:06,[blinkagain],7,0,49405454@N05,1173,1,2010-04-19 14:19:05,2010-04-19 09:19:54,93,
beautifulcapture,347276@N23,8939185190,375,Fête des Gitans (4),rabbit.pierre,2013-06-03 12:56:10,2013-06-03 12:59:57,[],25,0,59925608@N06,277,1,2011-02-24 06:45:20,2011-02-24 06:38:41,124,
beautifulcapture,347276@N23,8939190050,376,IMG_6351,justpics2007,2013-06-03 12:56:34,2013-06-03 12:59:20,"[capitol, statecapitollittlerock, arkansas]",15,3,7375559@N02,8492,1,2007-07-19 18:51:04,2007-03-17 20:46:54,103,"little rock ar, usa"
beautifulcapture,347276@N23,8938576177,377,Lamborghini Murciélago LP650-4 Roadster by Office-K,SSsupersports,2013-06-03 12:58:47,2013-06-03 12:58:56,"[lamborghini, murcielago, lp650, officek]",65,3,87260132@N06,194,0,2012-09-15 13:44:18,2012-09-15 08:15:49,25,
beautifulcapture,347276@N23,8938560717,378,Exposição do Muma.,Bruna cs,2013-06-03 12:58:25,2013-06-03 12:58:27,"[arte, muma, museu, metropolitano]",17,0,72453943@N07,123,0,2011-12-19 21:59:57,2011-12-19 21:21:56,80,
beautifulcapture,347276@N23,8939185128,379,journey to the center of the earth,tanay hasan,2013-06-03 12:57:20,2013-06-03 12:57:26,[],38,8,77753796@N05,209,1,2012-04-30 01:10:47,2012-04-29 14:57:54,693,
beautifulcapture,347276@N23,8934993699,380,"Cala la sera, si accendono le prime luci...",Brontolone Salvatore,2013-06-03 06:38:53,2013-06-03 12:57:01,[],199,18,63353804@N07,79,0,2011-05-27 01:18:49,2011-05-27 00:07:55,157,
beautifulcapture,347276@N23,8859233480,381,Light Trails2,Christian Cardenal,2013-05-27 16:24:10,2013-06-03 12:56:58,"[madrid, night, cars, lightstrails]",54,7,8819280@N07,350,1,2009-05-03 15:24:42,2007-06-11 15:24:08,40,
beautifulcapture,347276@N23,8938434987,382,,dmitri-rotkin,2013-06-03 12:44:25,2013-06-03 12:54:56,"[art, blackwhite, bw, film]",12,1,42907788@N02,182,0,2009-09-30 09:05:29,2009-09-26 04:43:19,245,st. Petersburg
beautifulcapture,347276@N23,8915953103,383,Idaho Northern Lights,jhusband,2013-06-01 15:37:55,2013-06-03 12:53:13,[],1684,154,95665987@N00,1508,0,2006-06-29 17:22:38,2006-06-29 17:21:07,107,
beautifulcapture,347276@N23,8938464965,384,Carmen Nagore04,Shulephotography,2013-06-03 12:52:02,2013-06-03 12:52:25,"[arboleda, artistic, atardecer, blancoynegro]",13,1,63088773@N04,255,0,2011-05-19 18:12:47,2011-05-19 17:31:41,239,"Madrid, España"
beautifulcapture,347276@N23,8898712269,385,"HIdden Valley, J Tree N.P.",NikonShooterDude,2013-05-31 02:05:18,2013-06-03 12:51:27,"[ca, granite, camping, desert]",83,3,76009658@N05,163,1,2012-03-19 01:06:21,2012-03-12 01:50:17,30,
beautifulcapture,347276@N23,8909916486,386,Catching him in his element,SW23CT {ChasetheSonPhotography.com},2013-06-03 12:46:25,2013-06-03 12:50:27,"[man, fire, flame, portrait]",41,2,27818735@N07,1533,1,2008-06-19 16:11:42,2008-06-19 15:10:50,118,"Camarillo, usa"
beautifulcapture,347276@N23,8938447507,387,DSC_3610,stewart charnock,2013-06-03 12:45:18,2013-06-03 12:49:48,[],42,1,28025195@N02,1476,1,2009-03-08 10:53:08,2008-06-26 11:53:50,38,"Norton, Runcorn, England"
beautifulcapture,347276@N23,8929085965,388,Botón de oro,Ramon Santamaria,2013-06-02 17:16:41,2013-06-03 12:49:14,[],23,0,49169507@N04,830,1,2010-04-10 04:35:46,2010-04-10 02:43:24,43,
beautifulcapture,347276@N23,8938435183,389,,dmitri-rotkin,2013-06-03 12:44:23,2013-06-03 12:48:22,"[art, blackwhite, bw, film]",20,2,42907788@N02,182,0,2009-09-30 09:05:29,2009-09-26 04:43:19,245,st. Petersburg
beautifulcapture,347276@N23,8938461861,390,construction,atelier54,2013-06-03 12:48:08,2013-06-03 12:48:10,"[girls, beau, femme, candid]",8,0,64522140@N07,1313,1,2011-06-27 04:35:30,2011-06-27 03:25:06,286,Netherlands
beautifulcapture,347276@N23,8939056814,391,Galinha D'angola,Renato.Neto,2013-06-03 12:48:01,2013-06-03 12:48:10,"[galinha, dangola, animal, ave]",23,4,69625313@N08,365,1,2011-11-08 06:13:02,2011-11-08 04:59:37,87,"São Paulo, Brasil"
beautifulcapture,347276@N23,8938434079,392,Changing of the Guard,Waterford_Man,2013-06-03 12:46:52,2013-06-03 12:47:17,"[changingoftheguard, westminster, hydeparkcorner, guardsman]",43,0,47121377@N00,35126,1,2006-09-16 15:20:17,2006-09-16 15:17:54,1028,"Nr Greenwich, London, England"
beautifulcapture,347276@N23,8939057720,393,Changing of the Guard,Waterford_Man,2013-06-03 12:46:51,2013-06-03 12:47:16,"[changingoftheguard, westminster, hydeparkcorner, guardsman]",22,1,47121377@N00,35126,1,2006-09-16 15:20:17,2006-09-16 15:17:54,1028,"Nr Greenwich, London, England"
beautifulcapture,347276@N23,8939087698,394,Waiting Line up,Spreeuw (Jan),2013-06-03 12:46:40,2013-06-03 12:46:46,[],6,2,58360664@N05,243,1,2012-01-26 06:01:10,2011-01-16 12:53:28,350,
beautifulcapture,347276@N23,8939048618,395,Valparaíso,Lugar_Citadino™,2013-06-03 12:45:03,2013-06-03 12:45:11,"[chile, regi\xc3\xb3ndevalpara\xc3\xadso, vregi\xc3\xb3n, provinciadevalpara\xc3\xadso]",76,8,34576387@N05,1055,1,2009-01-21 10:17:08,2009-01-21 10:11:52,1254,"Santiago, Chile"
beautifulcapture,347276@N23,8751100974,396,MACY'S,Belinda Fewings,2013-05-18 11:07:12,2013-06-03 12:44:32,"[city, nighttime, macys, thanksgiving]",120,9,23414563@N04,407,1,2008-02-02 12:46:04,2008-02-02 12:40:59,72,
beautifulcapture,347276@N23,8704333686,397,Singer,lbakoloukas,2013-05-03 02:28:28,2013-06-03 12:43:36,[],129,13,88599204@N00,91,1,2007-12-03 15:16:11,2007-01-20 09:41:38,2337,
beautifulcapture,347276@N23,8913719646,398,auroras,nelsondomingos1,2013-06-01 11:23:39,2013-06-03 12:41:41,[],24,5,96746861@N07,42,0,2013-05-31 07:15:44,2013-05-31 06:54:24,38,
beautifulcapture,347276@N23,8708151141,399,The Sad Eyes,Mozart Iochims,2013-05-04 20:46:43,2013-06-03 12:40:48,"[urbex, ue, urban, exploration]",35,2,58571272@N05,618,1,2011-01-21 09:58:04,2011-01-21 09:56:48,92,
beautifulcapture,347276@N23,8938961584,400,Rock Flow,farizun amrod,2013-06-03 12:35:44,2013-06-03 12:40:24,[],32,9,79806956@N02,110,0,2012-06-01 10:18:40,2012-06-01 10:14:17,92,"Kuala Lumpur, Malaysia"
beautifulcapture,347276@N23,8922235597,401,Je — S2,Mark Dearman,2013-06-02 06:00:46,2013-06-03 12:40:18,"[woman, portrait, 50mm, strobist]",76,4,48420590@N07,105,0,2010-03-16 16:01:00,2010-03-16 08:44:28,22,
beautifulcapture,347276@N23,8938378011,402,Cumulonimbus virga,Eugene Gavrilov,2013-06-03 12:39:52,2013-06-03 12:39:54,[],21,4,80868044@N03,41,0,2013-04-30 09:24:42,2012-06-21 04:55:02,1,"Zugdidi, Georgia"
beautifulcapture,347276@N23,8880956611,403,rural world,Ferran.,2013-05-29 13:12:59,2013-06-03 12:38:43,"[ripolles, catalonia, neva, vaca]",58,17,44399660@N00,1388,1,2007-06-01 05:47:28,2006-07-16 17:55:04,854,"Queralbs, Catalonia"
beautifulcapture,347276@N23,8928801251,404,Bluebell Movement 2,GlasgowPhotoMan,2013-06-02 16:44:28,2013-06-03 12:38:27,"[bluebells, hyacinthoidesnonscripta, parkhill, lochwinnoch]",16,0,26048744@N07,1338,1,2008-04-27 11:45:39,2008-04-27 11:42:00,314,"Glasgow, Scotland"
beautifulcapture,347276@N23,8938315435,405,Pick Me Up,Karyn Stepien Photography,2013-06-03 12:37:58,2013-06-03 12:38:03,"[mcleansautowreckers, karynstepienphotography, ford, abandoned]",37,8,64096038@N03,198,1,2011-06-15 16:44:52,2011-06-15 16:25:38,81,"Victoria, British Columbia, Canada"
beautifulcapture,347276@N23,8931751018,406,Ratargul swamp forest,The Silent Walker,2013-06-02 21:19:14,2013-06-03 12:37:58,[],7,0,60702272@N08,58,0,2012-09-03 11:16:06,2011-03-15 03:25:59,158,"Dhaka, Bangladesh"
beautifulcapture,347276@N23,8921638481,407,jump,captainwian,2013-06-02 04:34:16,2013-06-03 12:37:24,"[20mm, pl5, olympuspl5, black]",202,27,91623011@N07,241,1,2012-12-29 09:11:19,2012-12-29 01:01:47,528,Germany
beautifulcapture,347276@N23,8877592939,408,Woman and sports,Tiona's Online Portfolio,2013-05-29 07:36:24,2013-06-03 12:36:43,[],41,5,96179642@N08,17,0,2013-05-29 07:36:16,2013-05-22 05:31:49,114,
beautifulcapture,347276@N23,6843444195,409,Extreme Macro - Ant,gervanioweb,2012-02-08 16:33:42,2013-06-03 12:36:17,"[ant, formiga, red, vermelho]",167,13,61766367@N08,216,0,2011-04-16 11:35:22,2011-04-13 05:40:55,33,Brasil
beautifulcapture,347276@N23,8929132245,410,Handrail diptych,l'estropié,2013-06-02 17:29:01,2013-06-03 12:32:57,"[handrail, diptych, semflex, saintetienne]",89,10,61195874@N06,201,1,2011-09-25 06:38:00,2011-03-29 16:49:23,248,"St etienne, france"
beautifulcapture,347276@N23,8938913132,411,Mico-Leão-Dourado,Michael S Guimarães,2013-06-03 12:32:21,2013-06-03 12:32:25,"[micole\xc3\xa3odourado, macacos, monkeys, zoo]",7,0,61640111@N06,454,1,2011-09-04 18:07:32,2011-04-10 17:46:26,105,"São Paulo, Brasil"
beautifulcapture,347276@N23,8938881846,412,Carmen Nagore02,Shulephotography,2013-06-03 12:31:30,2013-06-03 12:31:36,"[fotos, todos, arboleda, arboles]",24,1,63088773@N04,255,0,2011-05-19 18:12:47,2011-05-19 17:31:41,239,"Madrid, España"
beautifulcapture,347276@N23,8935501574,413,Az otthon melege,GeryM41,2013-06-03 06:27:03,2013-06-03 12:31:24,"[sopron, t\xc5\xb1ztorony, otthon, meleg]",14,0,60632573@N05,74,0,2011-03-15 13:43:22,2011-03-15 13:42:27,154,
beautifulcapture,347276@N23,8938251377,414,Inversed concrete,Robin@Home,2013-06-03 12:31:03,2013-06-03 12:31:11,"[concrete, pilars, gray, blackandwhite]",17,1,62130903@N05,466,1,2011-04-25 13:16:48,2011-04-25 12:49:37,177,"Leidschendam, Netherlands"
beautifulcapture,347276@N23,8938883396,415,Ultra Modern,Almsaeed,2013-06-03 12:28:31,2013-06-03 12:30:15,[],13,1,21221211@N07,292,1,2010-08-04 12:41:58,2007-11-25 05:08:07,715, 
beautifulcapture,347276@N23,8937744491,416,sunset,şule kızıl,2013-06-03 11:40:07,2013-06-03 12:29:22,"[dianamini, diana, 35mm, lomography]",11,1,93098500@N05,68,0,2013-02-11 10:06:19,2013-02-11 09:53:29,220,
beautifulcapture,347276@N23,8890971521,417,without emotion,şule kızıl,2013-05-30 10:06:12,2013-06-03 12:29:21,"[multipleexposure, dianamini, film, 35mm]",71,17,93098500@N05,68,0,2013-02-11 10:06:19,2013-02-11 09:53:29,220,
beautifulcapture,347276@N23,5908175606,418,thunderdome,Taylor-Claiborne,2011-07-06 02:39:05,2013-06-03 12:27:06,"[arizona, 400vc, kodak, porta]",41,0,35259838@N06,259,1,2009-09-16 00:54:47,2009-02-09 22:07:50,51,"Peoria, United States"
beautifulcapture,347276@N23,8938089393,419,WIzards Eye,JeanaCPhotography,2013-06-03 12:26:14,2013-06-03 12:26:16,"[joshuatreenationalpark, wizardseye, rockformations, desert]",22,6,37802606@N00,124,0,2009-01-03 20:05:11,2007-01-18 16:05:12,246,
beautifulcapture,347276@N23,8938199511,420,,Merricks Photos,2013-06-03 12:22:44,2013-06-03 12:25:15,"[lensbaby, sweet35]",13,0,15129457@N02,1518,1,2007-10-16 19:58:21,2007-10-15 13:47:01,119,"Sidney Nebraska, United States"
beautifulcapture,347276@N23,8048101230,421,European Paper Wasp,adamantine,2012-10-02 14:19:42,2013-06-03 12:24:34,"[wasp, paperwasp, europeanpaperwasp, vespidae]",153,13,13094712@N00,2059,1,2006-04-04 23:32:10,2006-04-04 23:17:16,461,"Salem, Massachusetts, USA"
beautifulcapture,347276@N23,8265994416,422,Blue in the blue,vittorio vida,2012-12-11 19:14:13,2013-06-03 12:24:06,"[summer, sea, ships, sailing]",24,2,27964309@N06,3775,1,2008-06-23 18:08:09,2008-06-23 18:01:27,153,
beautifulcapture,347276@N23,8938792910,423,Two forgotten wheels,Robin@Home,2013-06-03 12:23:06,2013-06-03 12:23:26,"[meelfabriek, leiden, eos, urban]",24,3,62130903@N05,466,1,2011-04-25 13:16:48,2011-04-25 12:49:37,177,"Leidschendam, Netherlands"
beautifulcapture,347276@N23,8934314601,424,Double Cherry,lorenzoviolone,2013-06-03 04:49:59,2013-06-03 12:22:46,"[cherry, nikon, nikond5200, d5200]",62,3,20908775@N04,978,1,2009-10-12 13:01:02,2007-11-15 09:28:43,127,Escaping from Italy ~ 1%
beautifulcapture,347276@N23,8871840695,425,GAVIOTAS,javimetal7,2013-05-28 17:38:30,2013-06-03 12:22:22,[],0,0,48023276@N02,213,0,2010-03-07 16:50:42,2010-03-03 04:22:23,74,
beautifulcapture,347276@N23,8872121728,426,DESCANSITO,javimetal7,2013-05-28 16:58:32,2013-06-03 12:22:01,[],0,0,48023276@N02,213,0,2010-03-07 16:50:42,2010-03-03 04:22:23,74,
beautifulcapture,347276@N23,8938729622,427,Waterworld,koala-x,2013-06-03 12:14:37,2013-06-03 12:21:48,"[landscape, nature, sunset, sun]",49,6,82927782@N00,402,1,2006-12-01 02:45:36,2006-11-30 13:34:47,142,
