Group Name,Group ID,Photo ID,Order in Group,Photo Title,Username,Time Uploaded to Flickr,Time Added to Group,First Four Tags,Number of Views,Number of Faves,User ID,User Total Number of Photos,Pro Membership,Earliest Activity on Flickr,Date Joined Flickr,Number of Contacts,Location
beautifulcapture,347276@N23,8929461801,315,Autumn's Hands,charlesbrookscellistphotographer,2013-06-02 18:08:41,2013-06-02 18:08:41,"[botanicalgardens, autumn, leaves, red]",17,4,50138555@N00,26,0,2007-06-21 07:14:11,2007-01-29 13:56:44,168,"Valdivia, Chile"
beautifulcapture,347276@N23,8896953855,316,Alone,mdniaz,2013-05-30 21:34:56,2013-06-02 18:08:35,[],24,3,88642102@N02,196,0,2012-10-14 22:13:04,2012-10-14 21:17:14,2,"Scarborough, Canada"
beautifulcapture,347276@N23,8930036444,317,road to ocean,boomtown525,2013-06-02 18:07:57,2013-06-02 18:08:03,"[hasselblad, 503cx, cf80mm, kodak]",27,4,24822521@N05,322,1,2011-02-07 22:27:38,2008-03-19 18:33:33,72,
beautifulcapture,347276@N23,8930004884,318,,Dom Read,2013-06-02 18:07:28,2013-06-02 18:07:33,[],32,2,79647614@N08,167,1,2012-04-28 15:45:48,2012-04-28 15:31:34,189,UK
beautifulcapture,347276@N23,8923739106,319,Musico Callejero,Samy Collazo,2013-06-02 07:49:00,2013-06-02 18:07:23,"[puertorico, sanjuan, samycollazo, street]",63,14,29184928@N02,1039,1,2008-08-10 15:07:52,2008-08-02 23:42:52,4177,"SAN JUAN, PUERTO RICO, PUERTO RICO"
beautifulcapture,347276@N23,8929989780,320,Like a colorful dream,Tƒoto,2013-06-02 18:00:08,2013-06-02 18:06:50,"[flower, colorful, macro, d7000]",70,12,24191702@N03,438,1,2008-03-16 14:09:10,2008-02-27 17:58:29,570,
beautifulcapture,347276@N23,8930003828,321,Beautiful morning,azirull amin aripin,2013-06-02 18:04:59,2013-06-02 18:05:00,"[malaysia, kelantan, tumpat, seascape]",34,8,22291641@N04,247,1,2011-12-04 08:19:03,2007-12-30 03:23:52,706,
beautifulcapture,347276@N23,8929423187,322,What dwells inside my garage,Manfred Barba PHOTOGRAPHY,2013-06-02 18:04:38,2013-06-02 18:04:46,"[hands, photography, composite, conceptual]",57,1,40615945@N04,339,1,2011-03-13 14:25:52,2009-07-20 03:20:44,98,"Harbor City, california"
beautifulcapture,347276@N23,8928096131,323,Grotten van Remouchamps,dshmelev,2013-06-02 15:30:23,2013-06-02 18:01:06,"[remouchamps, belgium, dmitryshmelev]",7,3,78408718@N00,249,1,2005-12-07 23:44:07,2005-12-07 23:37:34,38,
beautifulcapture,347276@N23,8929960728,324,Segóvia 05,SMA200768,2013-06-02 18:00:13,2013-06-02 18:00:22,"[spain, espanha, seg\xc3\xb3via, travel]",123,16,61605176@N02,434,1,2011-04-10 20:38:38,2011-04-10 20:33:04,788,"São Paulo, Brasil"
beautifulcapture,347276@N23,8929264279,325,"Parque Independencia, Tandil Buenos Aires",Celomar,2013-06-02 17:45:23,2013-06-02 17:59:26,"[tandil, parque, independencia, buenos]",15,0,58384294@N02,114,0,2011-01-16 16:59:24,2011-01-16 16:42:46,140,
beautifulcapture,347276@N23,8929844432,326,rusty,rael11ld,2013-06-02 17:40:23,2013-06-02 17:59:24,[],4,1,90552259@N03,790,1,2012-11-28 04:52:53,2012-11-28 04:43:24,30,
beautifulcapture,347276@N23,8929815732,327,rusty,rael11ld,2013-06-02 17:35:45,2013-06-02 17:59:16,[],1,0,90552259@N03,790,1,2012-11-28 04:52:53,2012-11-28 04:43:24,30,
beautifulcapture,347276@N23,8929333649,328,DSCN0149,Earth Guardian Angel,2013-06-02 17:58:25,2013-06-02 17:58:27,[],17,0,89836309@N02,320,1,2012-11-08 18:01:21,2012-11-08 15:55:37,85,England
beautifulcapture,347276@N23,8929315135,329,Elvis,Eugene Lagana,2013-06-02 17:52:25,2013-06-02 17:57:17,"[elvis, west, milford, equestrian]",44,1,54528761@N07,194,1,2010-10-03 23:54:57,2010-10-03 21:22:58,24,
beautifulcapture,347276@N23,8926277063,330,Spring,VenhuizenM,2013-06-02 12:53:00,2013-06-02 17:53:39,"[d3100, 50mm, f18, flower]",8,2,91952517@N04,35,0,2013-01-06 13:23:00,2013-01-06 13:06:35,7,
beautifulcapture,347276@N23,8926276671,331,Spring,VenhuizenM,2013-06-02 12:53:01,2013-06-02 17:53:38,"[d3100, 50mm, f18, flower]",5,3,91952517@N04,35,0,2013-01-06 13:23:00,2013-01-06 13:06:35,7,
beautifulcapture,347276@N23,8929251253,332,[1000 Strangers] #49 (60) Christian & Stefano,Anh Tu Nguyen Photography,2013-06-02 17:42:52,2013-06-02 17:52:48,[],19,1,7933174@N07,421,1,2010-10-05 07:27:50,2007-04-22 20:56:00,1207,"Aachen, Germany"
beautifulcapture,347276@N23,8929056580,333,Porpoise killed,JonHare93,2013-06-02 16:07:10,2013-06-02 17:46:06,[],67,0,31848041@N08,761,1,2008-10-26 16:03:20,2008-10-26 14:34:02,17,
beautifulcapture,347276@N23,5327904473,334,globos II,alfio maseratti,2011-01-05 16:27:23,2013-06-02 17:44:38,[],128,5,40905762@N08,367,1,2009-07-26 19:14:36,2009-07-26 10:03:17,13,
beautifulcapture,347276@N23,8929837868,335,Northwoods Trillium,genteelcapture,2013-06-02 17:40:02,2013-06-02 17:44:32,[],20,1,80572210@N06,167,0,2012-06-16 22:17:16,2012-06-16 22:05:25,36,
beautifulcapture,347276@N23,8929229561,336,On the street,Rafa Gnomo,2013-06-02 17:40:44,2013-06-02 17:42:55,"[ligh, lightpainting, light, lights]",92,10,23710719@N03,129,1,2010-02-01 23:14:07,2008-02-11 20:39:09,225,"Franca - SP - Brasil, Brasil"
beautifulcapture,347276@N23,8528891067,337,Merced River January View,rschnaible,2013-03-04 18:20:56,2013-06-02 17:41:59,"[yosemite, national, park, \xe7\xb4\x84\xe5\xa1\x9e\xe7\xb1\xb3\xe8\x92\x82\xe5\x9c\x8b\xe5\xae\xb6\xe5\x85\xac\xe5\x9c\x92\xef\xbc\x88yosemite]",1440,52,76098459@N04,1109,1,2012-03-13 17:19:09,2012-03-13 17:15:08,88,
beautifulcapture,347276@N23,8929532206,338,Lebanon wadi,AnoooooooD,2013-06-02 16:52:06,2013-06-02 17:38:44,"[lebanon, mountains, green, grass]",18,0,29689765@N04,329,1,2008-10-26 09:53:44,2008-08-19 03:12:25,185,"Kuwait, Kuwait"
beautifulcapture,347276@N23,8905531248,339,Mountain Bluebird - Male,jspierry,2013-05-31 15:13:11,2013-06-02 17:37:02,[],45,21,60705682@N04,647,1,2011-03-16 17:25:38,2011-03-16 17:17:10,307,"Calgary, Canada"
beautifulcapture,347276@N23,8707195016,340,Beautiful Memories ...,Andrea Settanni,2013-05-04 05:19:09,2013-06-02 17:36:56,"[photos, filmphotos, memories, photosonpaper]",282,65,91989075@N04,88,0,2013-01-07 15:04:59,2013-01-07 13:07:19,380,
beautifulcapture,347276@N23,8929164537,341,Live!!  2013 Bastion Square Grand Prix,Nathan Philps Photography,2013-06-02 17:29:13,2013-06-02 17:36:13,"[bastionsquarecrit2013, victoria, vancouverisland, canada]",71,3,81903202@N03,953,1,2012-07-04 16:10:36,2012-07-04 16:08:06,95,"Victoria, Canada"
beautifulcapture,347276@N23,5562819872,342,Hamlet - Sala Capitol 2011,Guille López G.,2011-03-26 19:23:15,2013-06-02 17:35:26,"[nikond60, santiagodecompostela, hamlet, blancoynegro]",209,3,33001649@N05,159,0,2008-12-03 12:32:24,2008-12-03 12:26:18,380,"Pontevedra, España"
beautifulcapture,347276@N23,8929760796,343,Em algum lugar de Guarapari/ES www.facebook.com/fotografiaserly,Erly Nunes Machado facebook.com/fotografiaserly,2013-06-02 17:27:07,2013-06-02 17:34:37,"[nikkor1855mmf3556gvr, nikond5000, brasil, praia]",31,5,46621007@N05,3114,1,2010-01-17 12:27:25,2010-01-16 19:55:29,2308,"Guarapari - ES, Brasil"
beautifulcapture,347276@N23,8927728817,344,BCN Corpus 2013,jorapa,2013-06-02 14:58:58,2013-06-02 17:33:16,[],0,0,20702125@N05,3031,1,2007-11-14 05:27:04,2007-11-14 05:14:32,25,
beautifulcapture,347276@N23,8929147083,345,Moth,kemal atli,2013-06-02 17:31:19,2013-06-02 17:31:53,"[moth, closeup, macro, colour]",14,2,32840112@N02,887,1,2008-11-28 12:49:32,2008-11-28 12:36:16,47,
beautifulcapture,347276@N23,8929660400,346,20130601_CarnivalderKulturen-303,(Sascha Uding) Arternative-Design,2013-06-02 17:29:00,2013-06-02 17:31:50,"[carnival2013, nikon, d800, nikond800]",22,2,53290988@N02,1604,1,2010-08-24 11:12:50,2010-08-24 10:29:03,108,"Bielefeld, Germany"
beautifulcapture,347276@N23,8928340306,347,BCN Corpus 2013,jorapa,2013-06-02 14:58:58,2013-06-02 17:30:53,[],1,0,20702125@N05,3031,1,2007-11-14 05:27:04,2007-11-14 05:14:32,25,
beautifulcapture,347276@N23,8929157823,348,Los huesos de los besos.,Smaylbe.,2013-06-02 17:28:03,2013-06-02 17:30:00,[],29,2,60202300@N02,115,0,2012-01-18 13:54:37,2011-03-04 02:31:11,377,
beautifulcapture,347276@N23,8891751268,349,Untitled,wqael,2013-05-30 10:21:35,2013-06-02 17:27:07,"[6d, dof, beach, bokeh]",74,67,88832112@N08,79,0,2012-10-17 01:19:39,2012-10-17 00:38:44,967,
beautifulcapture,347276@N23,8929083695,350,White Tulip,Bob Noble Photography,2013-06-02 17:16:14,2013-06-02 17:24:09,"[whitetulip, waterdrops, flower, tulip]",25,14,27997366@N07,970,1,2008-11-30 10:32:27,2008-06-25 23:24:36,3047,"Puyallup, WA, USA"
beautifulcapture,347276@N23,8924228732,351,Little Purple Beauty,DaveJC90,2013-06-02 08:42:58,2013-06-02 17:22:17,"[flower, flowers, macro, closeup]",64,7,33607628@N02,3301,1,2008-12-23 07:55:22,2008-12-23 07:53:24,261,"Ipswich, United Kingdom"
beautifulcapture,347276@N23,8929035797,352,Kaya,Justin Amoafo Photography,2013-06-02 17:09:59,2013-06-02 17:19:25,[],46,5,49824905@N04,270,1,2010-07-06 17:58:16,2010-05-02 18:02:03,466,"New York City, USA"
beautifulcapture,347276@N23,8928769313,353,The Prom,Nils Svensson,2013-06-02 16:30:39,2013-06-02 17:19:05,[],8,0,53163192@N08,181,0,2010-08-17 17:02:34,2010-08-17 03:43:44,16,
beautifulcapture,347276@N23,8929031823,354,Flies,kemal atli,2013-06-02 17:13:38,2013-06-02 17:14:41,"[flies, mating, closeup, macro]",16,1,32840112@N02,887,1,2008-11-28 12:49:32,2008-11-28 12:36:16,47,
beautifulcapture,347276@N23,8929057448,355,Stunning Buttercup Meadows,JonHare93,2013-06-02 16:07:08,2013-06-02 17:12:10,[],37,0,31848041@N08,761,1,2008-10-26 16:03:20,2008-10-26 14:34:02,17,
beautifulcapture,347276@N23,8926182957,356,Playing In The Rain,Theresa*,2013-06-02 17:09:14,2013-06-02 17:11:48,"[wetreflections, whatevertheweather, theillinoisdirectory, trainphotography]",36,9,65576706@N00,1492,0,2006-09-11 08:58:30,2006-09-11 08:46:54,135,"Wheaton, Illinois, USA"
beautifulcapture,347276@N23,8689592154,357,Night Train (1),tim.philadelphia,2013-04-28 10:34:24,2013-06-02 17:10:56,"[philadelphia, train, station, mfl]",117,4,80192213@N02,96,0,2012-06-12 09:01:05,2012-06-12 09:00:35,33,"Philadelphia, USA"
beautifulcapture,347276@N23,8929593174,358,Enjoying a Bite,Eve'sNature,2013-06-02 17:01:58,2013-06-02 17:09:08,"[tortoise, animals, nature, wildlife]",13,3,28739209@N06,2756,1,2008-07-19 17:30:56,2008-07-18 04:53:32,377,
beautifulcapture,347276@N23,8929610754,359,A Bit Worried?,Jonas Ed.,2013-06-02 17:08:08,2013-06-02 17:08:51,"[summicronc40mmf20, leica, leicaportrait, portrait]",22,2,90955812@N04,161,1,2012-12-10 16:16:21,2012-12-10 15:49:06,72,Norway
beautifulcapture,347276@N23,8929595864,360,Nova Gorica (SLO),joško prinčič,2013-06-02 17:02:51,2013-06-02 17:08:24,[],1,0,28230010@N03,147,0,2008-07-04 14:14:30,2008-07-03 14:49:36,71,"Gorizia, Italia"
beautifulcapture,347276@N23,8275033387,361,.,claraörh.,2012-12-16 08:45:55,2013-06-02 17:08:19,"[sanestebandegormaz, estaci\xc3\xb3n, ariza, abandonado]",326,23,45962701@N03,176,1,2010-04-13 17:43:48,2009-12-27 11:42:47,329,Sin City
beautifulcapture,347276@N23,8929574142,362,Stop,Rivas Valderrama.-,2013-06-02 16:58:47,2013-06-02 17:06:41,"[roja, luz, red, light]",3,0,31229591@N04,64,0,2008-10-08 19:57:40,2008-10-08 19:52:13,136,"Temuco, Chile"
beautifulcapture,347276@N23,8929393278,363,DSC_0370,Pedro NC,2013-06-02 16:36:12,2013-06-02 17:05:10,[],14,1,12962905@N05,3958,1,2007-09-08 04:40:48,2007-09-08 04:40:00,63,"Maia (Porto), Portugal"
beautifulcapture,347276@N23,8916249233,364,,CroytaqueCie,2013-06-01 16:10:43,2013-06-02 17:04:41,"[smitlap, folk, balfolk, musiquetraditionnelle]",27,0,48357417@N07,5819,1,2010-03-13 10:24:02,2010-03-13 10:20:03,865,"Dunkerque, France"
beautifulcapture,347276@N23,1347862314,365,XXXX Reise durch die Schweiz : SBB Dampflokomotive / Dampflok C 5/6 2978 Elefant vor dem Depot Erstfeld an der Gotthard Nordrampe im Kanton Uri in der Schweiz,chrchr_75,2007-09-08 13:41:02,2013-06-02 17:02:57,"[hurni, christoph, schweiz, suisse]",1169,0,40826712@N00,146704,1,2006-06-08 15:22:49,2006-06-08 13:50:20,99,"Bern, Switzerland"
beautifulcapture,347276@N23,8912941174,366,The rock and the waterfall,ice-cold photography,2013-06-01 09:28:09,2013-06-02 16:59:07,"[waterfall, reykjafoss, hverager\xc3\xb0i, iceland]",21,5,44880848@N04,298,1,2009-11-21 09:22:09,2009-11-21 08:09:45,224,Iceland
beautifulcapture,347276@N23,8929557462,367,DSCN2426,akaamie,2013-06-02 16:55:59,2013-06-02 16:58:19,[],23,3,80641230@N06,131,1,2012-06-17 21:47:55,2012-06-17 21:33:26,4,
beautifulcapture,347276@N23,8928889863,368,Crown of light,Appe Plan,2013-06-02 16:52:24,2013-06-02 16:57:55,"[light, sun, sunset, clouds]",95,8,55038032@N03,257,1,2012-07-15 05:00:32,2010-10-22 09:33:54,21,
beautifulcapture,347276@N23,8928820523,369,Em algum lugar de Guarapari/ES www.facebook.com/fotografiaserly,Erly Nunes Machado facebook.com/fotografiaserly,2013-06-02 16:35:39,2013-06-02 16:53:32,"[nikkor1855mmf3556gvr, nikond5000, brasil, brazil]",64,17,46621007@N05,3114,1,2010-01-17 12:27:25,2010-01-16 19:55:29,2308,"Guarapari - ES, Brasil"
beautifulcapture,347276@N23,8929409154,370,Bluebell Movement 1,GlasgowPhotoMan,2013-06-02 16:44:28,2013-06-02 16:51:41,[],28,2,26048744@N07,1338,1,2008-04-27 11:45:39,2008-04-27 11:42:00,314,"Glasgow, Scotland"
beautifulcapture,347276@N23,8928684333,371,Floral tones,David85Williams,2013-06-02 16:21:53,2013-06-02 16:51:31,"[flower, macro, floral, close]",30,7,44904888@N04,2863,1,2009-12-30 05:37:51,2009-11-22 04:33:55,80,
beautifulcapture,347276@N23,8929492510,372,The Little Eye,Hank888,2013-06-02 16:49:14,2013-06-02 16:50:23,"[hank888, canon5d, beach, wheel]",20,2,9006305@N04,1520,1,2007-07-10 23:30:11,2007-06-16 21:52:32,22,"Carlisle, UK"
beautifulcapture,347276@N23,8928761785,373,Viajar...,Pedro Lemoine,2013-06-02 16:44:52,2013-06-02 16:45:51,"[travelling, travel, viagem, viajar]",75,15,72395173@N05,231,1,2012-01-18 18:35:27,2011-12-19 08:21:19,432,"Curitiba, Brasil"
beautifulcapture,347276@N23,8929341122,374,Felosa de Bonelli (Phylloscopus bonelli),Joaquim Antunes,2013-06-02 16:28:31,2013-06-02 16:39:17,"[felosa, felosadebonelli, bonelliswarbler, berglaubs\xc3\xa4nger]",40,2,56541100@N00,2704,1,2006-10-04 17:11:22,2006-10-04 16:46:26,204,"Covilhã, Portugal"
beautifulcapture,347276@N23,8929358746,375,Sunset behind a Curtain,gaheilon,2013-06-02 16:28:37,2013-06-02 16:35:15,[],1,0,34205810@N02,65,0,2012-11-24 14:05:45,2009-01-10 12:31:48,18,
beautifulcapture,347276@N23,8842902803,376,Ushuaia,Las Venas Abiertas de America Latina,2013-05-26 11:44:27,2013-06-02 16:34:51,"[patagonia, argentina, chile, ushuaia]",13,1,64003751@N08,342,0,2011-06-19 17:54:26,2011-06-11 09:59:36,54,
beautifulcapture,347276@N23,8845180057,377,Torres del Paine,Las Venas Abiertas de America Latina,2013-05-26 15:06:45,2013-06-02 16:34:50,"[patagonia, argentina, chile, ushuaia]",12,0,64003751@N08,342,0,2011-06-19 17:54:26,2011-06-11 09:59:36,54,
beautifulcapture,347276@N23,8923424782,378,highway,click_tk,2013-06-02 07:10:50,2013-06-02 16:30:56,[],7,1,62748069@N06,100,0,2011-05-11 01:58:59,2011-05-11 01:02:07,18,
beautifulcapture,347276@N23,8929297050,379,"El concert que mai va ser, Bigues",Jesus Cano Sanchez,2013-06-02 16:25:11,2013-06-02 16:30:30,"[elsenyordelsbertins, canon, eos20d, tamron18200]",12,1,31526369@N00,3647,1,2005-08-23 14:03:10,2005-08-23 04:51:43,160,
beautifulcapture,347276@N23,8929368306,380,V in hat,vozorom,2013-06-02 16:29:37,2013-06-02 16:30:15,[canonef70200mmf28lisiiusm],73,7,26584208@N07,2572,1,2008-07-22 16:11:30,2008-05-15 05:44:11,42,
beautifulcapture,347276@N23,8928667849,381,,• Memories •,2013-06-02 16:21:23,2013-06-02 16:29:03,[],37,11,30466534@N06,347,1,2008-11-18 18:03:57,2008-09-12 21:01:57,283,"Monte Grande , Argentina"
beautifulcapture,347276@N23,8928639089,382,épanouissement  -  blooming   (1),Philippe Haumesser Photographies,2013-06-02 16:17:51,2013-06-02 16:28:51,[],5,1,31934892@N06,1660,1,2008-10-30 13:44:57,2008-10-30 11:37:25,90,"Wintzenheim (Alsace), FRANCE"
beautifulcapture,347276@N23,8929230094,383,Vintage Rust,kjerrellimages (Kevin W. Jerrell),2013-06-02 16:28:29,2013-06-02 16:28:31,"[trucks, dodge, vintage, classic]",16,6,36599815@N02,338,1,2009-03-21 22:07:45,2009-03-21 19:35:58,146,"Rose Hill, Va., USA"
beautifulcapture,347276@N23,8925899940,384,Marken port,Juanvi_schumy,2013-06-02 11:27:48,2013-06-02 16:27:17,[],3,0,30418490@N05,256,0,2008-12-27 13:15:24,2008-09-12 14:13:37,288,"Valencia, Spain"
beautifulcapture,347276@N23,8925706211,385,Marken,Juanvi_schumy,2013-06-02 11:55:32,2013-06-02 16:27:15,[],0,0,30418490@N05,256,0,2008-12-27 13:15:24,2008-09-12 14:13:37,288,"Valencia, Spain"
beautifulcapture,347276@N23,8920609525,386,"au ""train bleu""",horlo,2013-06-02 06:44:36,2013-06-02 16:26:27,"[anitaekberg, cinema, blackandwhite, noiretblanc]",63,7,55066757@N02,550,1,2013-01-15 04:17:54,2010-10-22 23:30:23,15,"Lyon, France"
beautifulcapture,347276@N23,6105070295,387,la cathédrale sainte-Croix,horlo,2013-06-02 06:44:19,2013-06-02 16:26:25,"[canon, orl\xc3\xa9ans, france, europe]",540,14,55066757@N02,550,1,2013-01-15 04:17:54,2010-10-22 23:30:23,15,"Lyon, France"
beautifulcapture,347276@N23,8702282169,388,Post of children,Shanti-Om,2013-05-02 17:16:29,2013-06-02 16:26:14,"[instagramapp, square, squareformat, iphoneography]",20,2,73152333@N05,341,1,2012-01-11 14:40:26,2011-12-30 13:46:54,46,
beautifulcapture,347276@N23,8927274362,389,,Stymans.Tom,2013-06-02 13:22:39,2013-06-02 16:25:49,[],3,0,15657825@N08,549,1,2007-10-22 11:01:29,2007-10-21 11:09:19,123,belgium
beautifulcapture,347276@N23,8926633075,390,,Stymans.Tom,2013-06-02 13:20:04,2013-06-02 16:25:49,[],6,1,15657825@N08,549,1,2007-10-22 11:01:29,2007-10-21 11:09:19,123,belgium
beautifulcapture,347276@N23,8928330716,391,Vida,Fábio M. Leite,2013-06-02 14:55:14,2013-06-02 16:23:52,[],44,5,58792503@N02,99,1,2012-06-20 16:26:30,2011-01-26 07:18:40,90,"Ponta Grossa PR, Brasil"
beautifulcapture,347276@N23,8929300926,392,best,strafrancesca barban,2013-06-02 16:23:19,2013-06-02 16:23:27,"[nonna, grandma, oldmemories]",21,0,67491629@N07,81,0,2011-10-07 03:53:05,2011-09-13 11:06:46,54,
beautifulcapture,347276@N23,8929238984,393,L'empreinte du temps  -  The imprint of time,Philippe Haumesser Photographies,2013-06-02 16:17:50,2013-06-02 16:23:20,[],5,0,31934892@N06,1660,1,2008-10-30 13:44:57,2008-10-30 11:37:25,90,"Wintzenheim (Alsace), FRANCE"
beautifulcapture,347276@N23,7753895872,394,Living In Pretend,a walk across the rooftops,2012-08-10 12:23:22,2013-06-02 16:21:27,"[elephant, stuffedelephant, stuffed, animals]",243,8,60721035@N04,174,1,2011-03-17 15:57:54,2011-03-17 15:25:43,937,"Malibu, CA"
beautifulcapture,347276@N23,8793279720,395,,anton kuvarzin,2013-05-22 16:47:47,2013-06-02 16:21:15,[],37,6,30011766@N03,352,0,2008-09-01 05:56:22,2008-08-29 16:02:23,149,"Saint Petersburg, Russia"
beautifulcapture,347276@N23,8929277668,396,Sunday Sunset,Rebecca Sharplin Hughes,2013-06-02 16:20:53,2013-06-02 16:20:56,"[bramley, home, sunset, fields]",25,5,47114069@N07,450,1,2010-01-31 14:21:02,2010-01-31 14:16:56,59,
beautifulcapture,347276@N23,8929254312,397,Sunset,efilpera,2013-06-02 16:18:28,2013-06-02 16:20:00,"[sunset, tramanoto, rosso, giallo]",24,2,13457985@N05,1687,1,2007-09-13 16:19:01,2007-09-13 16:14:54,829,
beautifulcapture,347276@N23,8917382668,398,"gelb - rote Tulpe - Tulipan, cropped - ON EXPLORE",eagle1effi,2013-06-01 17:09:48,2013-06-02 16:19:50,"[masterclass, naturemasterclass, macro, macromix]",2217,57,40036489@N00,13455,1,2007-01-23 02:41:37,2007-01-23 02:37:04,2500,
beautifulcapture,347276@N23,8897967898,399,Soggy Buzzy,washingtonian3,2013-05-30 22:28:06,2013-06-02 16:19:33,[],7,1,34471452@N08,915,1,2009-01-15 14:53:24,2009-01-15 14:36:39,190,"Burien, Washington, USA"
beautifulcapture,347276@N23,8928512271,400,The Windmill,glbong42,2013-06-02 16:06:44,2013-06-02 16:19:29,[],20,1,49186835@N02,251,0,2010-04-10 10:59:01,2010-04-10 09:07:43,67,
beautifulcapture,347276@N23,8928338602,401,Vida,Fábio M. Leite,2013-06-02 14:55:53,2013-06-02 16:19:00,[jardimam\xc3\xa9rica],58,4,58792503@N02,99,1,2012-06-20 16:26:30,2011-01-26 07:18:40,90,"Ponta Grossa PR, Brasil"
beautifulcapture,347276@N23,8929161652,402,Rothenburger ansichten die Zweite,richie5551,2013-06-02 16:10:10,2013-06-02 16:18:50,"[pentaxart, pentax, rothenburgobdertauber, stadtansichten]",8,0,35042067@N07,224,1,2009-02-03 15:37:02,2009-02-03 15:24:39,22,"Renchen, Deutschland"
beautifulcapture,347276@N23,8922666129,403,Do you like butter?,mentalPICTURE,2013-06-02 06:53:31,2013-06-02 16:18:38,"[like, butter, buttercup, portrait]",27,3,32208367@N04,1630,1,2009-01-01 02:00:00,2008-11-08 08:11:58,640,
beautifulcapture,347276@N23,8925422049,404,Adder,Stuart Pitkeathly,2013-06-02 11:31:00,2013-06-02 16:17:30,"[snake, adder, scotland, dalbeattie]",14,1,67941773@N00,146,1,2005-06-14 16:43:41,2006-04-29 06:02:14,12,
beautifulcapture,347276@N23,8928559971,405,Sunset over Langston Harbour,123ems,2013-06-02 16:13:26,2013-06-02 16:13:38,"[sunset, seaside, water, beach]",36,6,49540618@N07,2008,1,2010-04-23 10:47:23,2010-04-23 10:20:33,367,"Hayling Island, UK"
beautifulcapture,347276@N23,8881206695,406,Walled Garden,kev thomas21,2013-05-29 13:38:33,2013-06-02 16:13:19,"[woolton, garden, grass, tree]",30,3,69107477@N04,613,1,2011-10-26 15:08:59,2011-10-26 15:03:56,164,"LIVERPOOL, UK"
beautifulcapture,347276@N23,8929147678,407,zonsondergang euromast,Ilya Korzelius,2013-06-02 16:08:48,2013-06-02 16:10:27,"[rotterdam, euromast, fotoilya, mullerpier]",39,4,80558249@N00,194,0,2006-08-04 07:38:24,2006-08-04 07:37:34,30,
beautifulcapture,347276@N23,8928517331,408,runs like a train,righet,2013-06-02 16:06:55,2013-06-02 16:09:48,[],17,2,41128623@N05,810,1,2009-08-04 16:37:12,2009-08-04 16:17:39,77,"CH-Arogno-Ticino, Switzerland"
beautifulcapture,347276@N23,8914709087,409,Aya Sofya,pascaluehli.photography // www.pascaluehli.com,2013-06-01 13:24:38,2013-06-02 16:07:46,"[istanbul, turkey, ayasofya, hagiasophia]",22,1,28514061@N02,424,0,2009-10-12 13:13:31,2008-07-12 02:10:46,253,"Zürich, Switzerland"
beautifulcapture,347276@N23,8928491587,410,Lazing on a Sunday afternoon,Stephen Champness,2013-06-02 16:07:26,2013-06-02 16:07:28,"[snail, animal, sunday, afternoon]",29,12,61590952@N02,728,1,2011-04-10 14:13:59,2011-04-10 11:49:52,659,England
beautifulcapture,347276@N23,8921841449,411,Böcklerpark,slo:motion,2013-06-02 05:03:36,2013-06-02 16:06:48,"[gwb, guesswhereberlin, berlin, berlinisnotingermany]",80,5,66101535@N02,1989,1,2011-08-14 10:59:03,2011-08-07 15:27:12,293,kreuzberg
beautifulcapture,347276@N23,8928456381,412,2 Giugno 2013,Valt3r Rav3ra - DEVOted!,2013-06-02 16:05:34,2013-06-02 16:05:41,"[nikond7000, milano, digitale, colori]",13,2,34112414@N07,2991,1,2009-01-07 16:32:08,2009-01-07 16:12:43,1021,"Valenza - Piemonte, Italy"
beautifulcapture,347276@N23,8917169198,413,_MG_7345,Roger Parker Photography,2013-06-01 16:48:15,2013-06-02 16:05:32,"[gloucestershire, fairford, springwatch, bird]",15,1,57963225@N04,1528,1,2011-01-06 16:22:00,2011-01-06 16:16:51,44,"Fairford, Gloucestershire, England"
beautifulcapture,347276@N23,8916515691,414,_MG_7378,Roger Parker Photography,2013-06-01 16:48:20,2013-06-02 16:05:22,"[gloucestershire, fairford, springwatch, bird]",45,2,57963225@N04,1528,1,2011-01-06 16:22:00,2011-01-06 16:16:51,44,"Fairford, Gloucestershire, England"
beautifulcapture,347276@N23,6949226204,415,Orgel über dem Eingang zum WELFENMÜNSTER. Welfenmünster Steingaden - seit der Säkularisation (1803)  Pfarrkirche  St. Johannes Baptist (Steingaden),eagle1effi,2013-06-02 09:13:05,2013-06-02 16:04:10,"[jubil\xc3\xa4umsfahrt, allg\xc3\xa4u, omnibuslutz, eagle1effi]",334,7,40036489@N00,13455,1,2007-01-23 02:41:37,2007-01-23 02:37:04,2500,
beautifulcapture,347276@N23,8905802600,416,DSC05571,A Whitmo®e,2013-05-31 15:45:40,2013-06-02 16:03:13,"[cotswoldwildlifepark, burford, prairiedog]",6,2,58596352@N08,2334,1,2011-01-19 10:03:50,2011-01-19 09:59:56,17,
beautifulcapture,347276@N23,8747612307,417,sun rays,andershanssen@me.com,2013-05-17 15:49:13,2013-06-02 16:03:03,"[blue, sky, reflection, beach]",174,16,92446346@N02,61,1,2013-04-01 13:06:37,2013-01-21 12:38:49,15,"Silsand, Norway"
