Group Name,Group ID,Photo ID,Commenting User,Commenting time,Full Text of Comment,Order of Comment
beautifulcapture,347276@N23,8910342072,vosphoto,2013-06-02 14:44:46,"kiekeboe, wat een leuke plaat!",22
beautifulcapture,347276@N23,8927656112,Filipe Teixeira1,2013-06-02 15:39:32,Excelente panorâmica!,1
beautifulcapture,347276@N23,8927656112,mariahelene,2013-06-02 16:11:02,"<b>Lovely !!! Seen in :</b><a href=""http://www.flickr.com/groups/greateyeofinspiration/"">
<b>iCAPTURE GROUP</b>
<img src=""http://farm9.staticflickr.com/8342/8240022099_f5cb270bb2_m.jpg"" />

Thanks for Sharing
<b>AWARD 3, Invite others to join</b>
<b>tag image &quot;icapture&quot;</b></a>",2
beautifulcapture,347276@N23,8927656112,F.G.St,2013-06-02 16:18:25,"<b>Lovely !!! Seen in :</b><a href=""http://www.flickr.com/groups/greateyeofinspiration/"">
<b>iCAPTURE GROUP</b>
<img src=""http://farm9.staticflickr.com/8342/8240022099_f5cb270bb2_m.jpg"" />

Thanks for Sharing
<b>AWARD 3, Invite others to join</b>
<b>tag image &quot;icapture&quot;</b></a>",3
beautifulcapture,347276@N23,8927656112,Zanini H.,2013-06-02 17:09:56,"Seen in: &quot;My Friends Pictures&quot;
Thanks for sharing in our group...!
<a href=""http://www.flickr.com/groups/my_friends_pictures/""><img src=""http://farm8.staticflickr.com/7194/6975011437_7a620b7805_m.jpg"" width=""240"" height=""115"" alt=""Nueva"" /></a>
<i> 6 + Awards <a href=""http://www.flickr.com/groups/my_friends_pictures/discuss/72157632463748202/"">Post Here</a> </i>
<i> 8 + Awards <a href=""http://www.flickr.com/groups/my_friends_pictures/discuss/72157629139242725/"">Post Here</a> </i>",4
beautifulcapture,347276@N23,8927656112,Joaquín Galindo MIlián,2013-06-02 17:42:48,"* Excellent *
<a href=""http://www.flickr.com/groups/divine_captures/"">seen in
<img src=""http://farm3.static.flickr.com/2582/4051453610_e23e98755d.jpg"" />
Divine Captures </a>
* Post 1 Award 3 *",5
beautifulcapture,347276@N23,8927656112,peguiparis,2013-06-02 17:56:18,"<b>
<i>Congrats on such a brilliant HM shot! </i>
<a href=""http://www.flickr.com/groups/history-mystery/""><img src=""http://farm8.staticflickr.com/7266/8162899535_92853bdbcf_o.gif"" width=""210"" height=""157"" alt=""HM MEMBER AWARD"" /></a>
<a href=""http://www.flickr.com/groups/history-mystery/""> ₪ HISTORY &amp; MYSTERY ₪ SOCIETY
(Post 1 - Award 3 <i>within the page 1</i>)</a>
</b>",6
beautifulcapture,347276@N23,8927656112,Laura Demonista,2013-06-03 00:28:46,"Seen in: &quot;My Friends Pictures&quot;
Thanks for sharing in our group...!
<a href=""http://www.flickr.com/groups/my_friends_pictures/""><img src=""http://farm8.staticflickr.com/7194/6975011437_7a620b7805_m.jpg"" width=""240"" height=""115"" alt=""Nueva"" /></a>
<i> 6 + Awards <a href=""http://www.flickr.com/groups/my_friends_pictures/discuss/72157632463748202/"">Post Here</a> </i>
<i> 8 + Awards <a href=""http://www.flickr.com/groups/my_friends_pictures/discuss/72157629139242725/"">Post Here</a> </i>",7
beautifulcapture,347276@N23,8706029082,LuisPGoncalves,2013-05-04 01:41:40,"<a href=""http://www.flickr.com/groups/ilportugal/""> <img src=""http://farm3.static.flickr.com/2149/1569868867_a67d367154_m.jpg"" /></a>",1
beautifulcapture,347276@N23,8706029082,"marcellociappi - Thank you all for 900,000 visits",2013-05-04 07:13:56,"<b>Beautiful Photo!</b>
<a href=""http://www.flickr.com/groups/beautifulphoto/""><img src=""http://farm4.static.flickr.com/3391/3597398591_cfc7d078e5_t.jpg"" alt=""Beautiful Photo"" /></a>
<b>Please Tag your photo &quot;Beautiful photo&quot;
Please Add this to the 5+ after you have received 5 awards.
Collect 5 awards to request an invitation to
THE BEST OF Cengiz &amp; Squeeze me 2 GROUPS </b>",2
beautifulcapture,347276@N23,8706029082,Filipe Teixeira1,2013-05-04 07:45:44,"<a href=""http://www.flickr.com/groups/ilportugal/""> <img src=""http://farm3.static.flickr.com/2149/1569868867_a67d367154_m.jpg"" /></a>",3
beautifulcapture,347276@N23,8706029082,PMSImages,2013-05-04 09:27:46,"<a href=""http://www.flickr.com/groups/ilportugal/""> <img src=""http://farm3.static.flickr.com/2149/1569868867_a67d367154_m.jpg"" /></a>",4
beautifulcapture,347276@N23,8706029082,Pedro Pisco - Thank You All for The 340.000 Visits,2013-05-04 10:16:05,"<a href=""http://www.flickr.com/groups/ilportugal/""> <img src=""http://farm3.static.flickr.com/2149/1569868867_a67d367154_m.jpg"" /></a>",5
beautifulcapture,347276@N23,8706029082,Jotta 13,2013-05-04 10:58:22,"<a href=""http://www.flickr.com/groups/ilportugal/""> <img src=""http://farm3.static.flickr.com/2149/1569868867_a67d367154_m.jpg"" /></a>",6
beautifulcapture,347276@N23,8706029082,Bruno Fazenda,2013-05-04 16:50:12,"<a href=""http://www.flickr.com/groups/ilportugal/""> <img src=""http://farm3.static.flickr.com/2149/1569868867_a67d367154_m.jpg"" /></a>",7
beautifulcapture,347276@N23,8706029082,palves.pt,2013-05-05 17:49:33,"<a href=""http://www.flickr.com/groups/ilportugal/""> <img src=""http://farm3.static.flickr.com/2149/1569868867_a67d367154_m.jpg"" /></a>",8
beautifulcapture,347276@N23,8706029082,PeskyMesky,2013-05-06 16:59:45,"Seen in L-1 Photography for Recreation (P1/A5) Sweeper Active
<a href=""http://www.flickr.com/groups/1403600@N25/"">www.flickr.com/groups/1403600@N25/</a>
<a href=""http://www.flickr.com/groups/1403600@N25/""><img src=""http://farm5.static.flickr.com/4082/4878321051_ae53831bd7_m.jpg"" /></a>

<a href=""http://www.flickr.com/groups/photography-for-recreation-silver_/""><img src=""http://farm5.static.flickr.com/4128/5064609547_e3d66176e4.jpg"" /></a>",9
beautifulcapture,347276@N23,8706029082,stilesathelake,2013-05-06 16:59:46,"Seen in L-1 Photography for Recreation (P1/A5) Sweeper Active
<a href=""http://www.flickr.com/groups/1403600@N25/"">www.flickr.com/groups/1403600@N25/</a>
<a href=""http://www.flickr.com/groups/1403600@N25/""><img src=""http://farm5.static.flickr.com/4082/4878321051_ae53831bd7_m.jpg"" /></a>

<a href=""http://www.flickr.com/groups/photography-for-recreation-silver_/""><img src=""http://farm5.static.flickr.com/4128/5064609547_e3d66176e4.jpg"" /></a>",10
beautifulcapture,347276@N23,8706029082,sannyrav,2013-05-06 17:07:31,"Seen in L-1 Photography for Recreation (P1/A5) Sweeper Active
<a href=""http://www.flickr.com/groups/1403600@N25/"">www.flickr.com/groups/1403600@N25/</a>
<a href=""http://www.flickr.com/groups/1403600@N25/""><img src=""http://farm5.static.flickr.com/4082/4878321051_ae53831bd7_m.jpg"" /></a>

<a href=""http://www.flickr.com/groups/photography-for-recreation-silver_/""><img src=""http://farm5.static.flickr.com/4128/5064609547_e3d66176e4.jpg"" /></a>",11
beautifulcapture,347276@N23,8706029082,Michael C1950,2013-05-06 17:15:50,"Seen in L-1 Photography for Recreation (P1/A5) Sweeper Active
<a href=""http://www.flickr.com/groups/1403600@N25/"">www.flickr.com/groups/1403600@N25/</a>
<a href=""http://www.flickr.com/groups/1403600@N25/""><img src=""http://farm5.static.flickr.com/4082/4878321051_ae53831bd7_m.jpg"" /></a>

<a href=""http://www.flickr.com/groups/photography-for-recreation-silver_/""><img src=""http://farm5.static.flickr.com/4128/5064609547_e3d66176e4.jpg"" /></a>",12
beautifulcapture,347276@N23,8706029082,Snuffy,2013-05-06 17:16:24,"Seen in L-1 Photography for Recreation (P1/A5) Sweeper Active
<a href=""http://www.flickr.com/groups/1403600@N25/"">www.flickr.com/groups/1403600@N25/</a>
<a href=""http://www.flickr.com/groups/1403600@N25/""><img src=""http://farm5.static.flickr.com/4082/4878321051_ae53831bd7_m.jpg"" /></a>

<a href=""http://www.flickr.com/groups/photography-for-recreation-silver_/""><img src=""http://farm5.static.flickr.com/4128/5064609547_e3d66176e4.jpg"" /></a>",13
beautifulcapture,347276@N23,8706029082,mattlev12,2013-05-06 17:18:06,"<b>Amazing work seen in 
<a href=""http://www.flickr.com/groups/natures_prime"" target=""_self""><img src=""http://farm5.static.flickr.com/4051/4441003205_e046017e37_o.jpg"" /></a></b>
<b>NATURES PRIME
(POST 1 AWARD 4)</b>
<a href=""http://www.flickr.com/groups/natures_prime/discuss/72157622021392867/"">6+ GOLD awards post here</a>",14
beautifulcapture,347276@N23,8706029082,Frank Crooijmans,2013-05-06 17:25:51,"<b>Amazing work seen in 
 <a href=""http://www.flickr.com/groups/natures_prime"" target=""_self""><img src=""http://farm5.static.flickr.com/4051/4441003205_e046017e37_o.jpg"" /></a></b>
 <b>NATURES PRIME
 (POST 1 AWARD 4)</b>
 <a href=""http://www.flickr.com/groups/natures_prime/discuss/72157622021392867/"">6+ GOLD awards post here</a>",15
beautifulcapture,347276@N23,8706029082,echumachenco,2013-05-06 17:31:20,"A marvelous photo!!!

Seen in L-1 Photography for Recreation (P1/A5) Sweeper Active
<a href=""http://www.flickr.com/groups/1403600@N25/"">www.flickr.com/groups/1403600@N25/</a>
<a href=""http://www.flickr.com/groups/1403600@N25/""><img src=""http://farm5.static.flickr.com/4082/4878321051_ae53831bd7_m.jpg"" /></a>

<a href=""http://www.flickr.com/groups/photography-for-recreation-silver_/""><img src=""http://farm5.static.flickr.com/4128/5064609547_e3d66176e4.jpg"" /></a>",16
beautifulcapture,347276@N23,8706029082,"Reg Ramai ( Back, catching up!)",2013-05-06 17:35:19,"<b>Amazing work seen in 
<a href=""http://www.flickr.com/groups/natures_prime"" target=""_self""><img src=""http://farm5.static.flickr.com/4051/4441003205_e046017e37_o.jpg"" /></a></b>
<b>NATURES PRIME
(POST 1 AWARD 4)</b>
<a href=""http://www.flickr.com/groups/natures_prime/discuss/72157622021392867/"">6+ GOLD awards post here</a>",17
beautifulcapture,347276@N23,8706029082,ystenes,2013-05-06 17:40:59,"Seen in L-1 Photography for Recreation (P1/A5) Sweeper Active
<a href=""http://www.flickr.com/groups/1403600@N25/"">www.flickr.com/groups/1403600@N25/</a>
<a href=""http://www.flickr.com/groups/1403600@N25/""><img src=""http://farm5.static.flickr.com/4082/4878321051_ae53831bd7_m.jpg"" /></a>

<a href=""http://www.flickr.com/groups/photography-for-recreation-silver_/""><img src=""http://farm5.static.flickr.com/4128/5064609547_e3d66176e4.jpg"" /></a>",18
beautifulcapture,347276@N23,8706029082,"Lua ""With our thoughts we make the world""",2013-05-06 18:00:49,"<b>Amazing work seen in
<a href=""http://www.flickr.com/groups/natures_prime"" target=""_self""><img src=""http://farm5.static.flickr.com/4051/4441003205_e046017e37_o.jpg"" /></a></b>
<b>NATURES PRIME
(POST 1 AWARD 4)</b>
<a href=""http://www.flickr.com/groups/natures_prime/discuss/72157622021392867/"">6+ GOLD awards post here</a> 

beautiful capture !",19
beautifulcapture,347276@N23,8706029082,calmircd,2013-05-06 18:39:12,"<b>Amazing work seen in 
<a href=""http://www.flickr.com/groups/natures_prime"" target=""_self""><img src=""http://farm5.static.flickr.com/4051/4441003205_e046017e37_o.jpg"" /></a></b>
<b>NATURES PRIME
(POST 1 AWARD 4)</b>
<a href=""http://www.flickr.com/groups/natures_prime/discuss/72157622021392867/"">6+ GOLD awards post here</a>",20
beautifulcapture,347276@N23,8706029082,"Edésyo Moreira, canoeiro(canoeman)",2013-05-06 18:39:15,"<b>Amazing work seen in 
<a href=""http://www.flickr.com/groups/natures_prime"" target=""_self""><img src=""http://farm5.static.flickr.com/4051/4441003205_e046017e37_o.jpg"" /></a></b>
<b>NATURES PRIME
(POST 1 AWARD 4)</b>
<a href=""http://www.flickr.com/groups/natures_prime/discuss/72157622021392867/"">6+ GOLD awards post here</a>",21
beautifulcapture,347276@N23,8706029082,Andy WXx2009,2013-05-06 18:46:43,"<b>Amazing work seen in
<a href=""http://www.flickr.com/groups/natures_prime"" target=""_self""><img src=""http://farm5.static.flickr.com/4051/4441003205_e046017e37_o.jpg"" /></a></b>
<b>NATURES PRIME
(POST 1 AWARD 4)</b>
<a href=""http://www.flickr.com/groups/natures_prime/discuss/72157622021392867/"">6+ GOLD awards post here</a>",22
beautifulcapture,347276@N23,8706029082,James Tarver,2013-05-06 23:27:26,"<b>Amazing work seen in 
 <a href=""http://www.flickr.com/groups/natures_prime"" target=""_self""><img src=""http://farm5.static.flickr.com/4051/4441003205_e046017e37_o.jpg"" /></a></b>
 <b>NATURES PRIME
 (POST 1 AWARD 4)</b>
 <a href=""http://www.flickr.com/groups/natures_prime/discuss/72157622021392867/"">6+ GOLD awards post here</a>",23
beautifulcapture,347276@N23,8706029082,m Zig,2013-05-06 23:51:28,"Seen in L-1 Photography for Recreation (P1/A5) Sweeper Active
<a href=""http://www.flickr.com/groups/1403600@N25/"">www.flickr.com/groups/1403600@N25/</a>
<a href=""http://www.flickr.com/groups/1403600@N25/""><img src=""http://farm5.static.flickr.com/4082/4878321051_ae53831bd7_m.jpg"" /></a>

<a href=""http://www.flickr.com/groups/photography-for-recreation-silver_/""><img src=""http://farm5.static.flickr.com/4128/5064609547_e3d66176e4.jpg"" /></a>",24
beautifulcapture,347276@N23,8706029082,KRC1975,2013-05-07 02:06:28,"Stunning image

Seen in L-1 Photography for Recreation (P1/A5) Sweeper Active <a href=""http://www.flickr.com/groups/1403600@N25/"">www.flickr.com/groups/1403600@N25/</a> <a href=""http://www.flickr.com/groups/1403600@N25/""><img src=""http://farm5.static.flickr.com/4082/4878321051_ae53831bd7_m.jpg"" /></a> <a href=""http://www.flickr.com/groups/photography-for-recreation-silver_/""><img src=""http://farm5.static.flickr.com/4128/5064609547_e3d66176e4.jpg"" /></a>",25
beautifulcapture,347276@N23,8706029082,felibo2009,2013-05-07 02:19:46,"<b>Amazing work seen in 
<a href=""http://www.flickr.com/groups/natures_prime"" target=""_self""><img src=""http://farm5.static.flickr.com/4051/4441003205_e046017e37_o.jpg"" /></a></b>
<b>NATURES PRIME
(POST 1 AWARD 4)</b>
<a href=""http://www.flickr.com/groups/natures_prime/discuss/72157622021392867/"">6+ GOLD awards post here</a>",26
beautifulcapture,347276@N23,8706029082,brunaita,2013-05-07 03:04:43,"<b>Amazing work seen in
<a href=""http://www.flickr.com/groups/natures_prime"" target=""_self""><img src=""http://farm5.static.flickr.com/4051/4441003205_e046017e37_o.jpg"" /></a></b>
<b>NATURES PRIME
(POST 1 AWARD 4)</b>
<a href=""http://www.flickr.com/groups/natures_prime/discuss/72157622021392867/"">6+ GOLD awards post here</a>",27
beautifulcapture,347276@N23,8706029082,Toni Rodríguez,2013-05-07 07:56:15,"Seen in L-1 Photography for Recreation (P1/A5) Sweeper Active
<a href=""http://www.flickr.com/groups/1403600@N25/"">www.flickr.com/groups/1403600@N25/</a>
<a href=""http://www.flickr.com/groups/1403600@N25/""><img src=""http://farm5.static.flickr.com/4082/4878321051_ae53831bd7_m.jpg"" /></a>

<a href=""http://www.flickr.com/groups/photography-for-recreation-silver_/""><img src=""http://farm5.static.flickr.com/4128/5064609547_e3d66176e4.jpg"" /></a>",28
beautifulcapture,347276@N23,8706029082,socalgal_64,2013-05-07 21:35:55,"<b>Amazing work seen in
<a href=""http://www.flickr.com/groups/natures_prime"" target=""_self""><img src=""http://farm5.static.flickr.com/4051/4441003205_e046017e37_o.jpg"" /></a></b>
<b>NATURES PRIME
(POST 1 AWARD 4)</b>
<a href=""http://www.flickr.com/groups/natures_prime/discuss/72157622021392867/"">6+ GOLD awards post here</a>

If you have not yet done so, I invite you to add your pic 
to our 6+ thread in sm size for invitation to the next level, 
the Best of Nature's Prime. Thank you!

NO INVITE NEEDED TO POST TO 6+ THREAD
--
<a href=""http://www.flickr.com/groups/natures_prime/pool/page4/""><i>Seen in the group<b>&quot;NATURE'S PRIME (post 1 award 4) Contest: Waterfalls~ ENTER&quot;</b></i></a> (<a href=""http://red.trailr.info/red2.php?tlrv=10200000&amp;tlrurl=http://www.trailr.info"" rel=""nofollow""> <b>?</b>² </a>)",29
beautifulcapture,347276@N23,8706029082,Y's works,2013-05-08 18:38:52,"Seen and appreciated by the members of Photography for Recreation - Level 2 for Silver Award <a href=""http://www.flickr.com/groups/1475590@N21"">www.flickr.com/groups/1475590@N21</a>
<a href=""http://www.flickr.com/groups/1475590@N21/""><img src=""http://farm5.static.flickr.com/4082/4884314562_35ea40bd7d_o.jpg"" /></a>
<a href=""http://www.flickr.com/groups/photography-for-recreation-gold/""><img src=""http://farm5.static.flickr.com/4106/5064609411_f9c219a575.jpg"" /></a>",30
beautifulcapture,347276@N23,8706029082,UweBKK (α 550 on ),2013-05-08 20:34:59,"Seen and appreciated by the members of Photography for Recreation - Level 2 for Silver Award <a href=""http://www.flickr.com/groups/1475590@N21"">www.flickr.com/groups/1475590@N21</a>
<a href=""http://www.flickr.com/groups/1475590@N21/""><img src=""http://farm5.static.flickr.com/4082/4884314562_35ea40bd7d_o.jpg"" /></a>
<a href=""http://www.flickr.com/groups/photography-for-recreation-gold/""><img src=""http://farm5.static.flickr.com/4106/5064609411_f9c219a575.jpg"" /></a>",31
beautifulcapture,347276@N23,8706029082,rbdal (Back online),2013-05-08 20:47:55,"Seen and appreciated by the members of Photography for Recreation - Level 2 for Silver Award <a href=""http://www.flickr.com/groups/1475590@N21"">www.flickr.com/groups/1475590@N21</a>
<a href=""http://www.flickr.com/groups/1475590@N21/""><img src=""http://farm5.static.flickr.com/4082/4884314562_35ea40bd7d_o.jpg"" /></a>
<a href=""http://www.flickr.com/groups/photography-for-recreation-gold/""><img src=""http://farm5.static.flickr.com/4106/5064609411_f9c219a575.jpg"" /></a>",32
beautifulcapture,347276@N23,8706029082,mattwareherts,2013-05-08 20:49:38,"Seen and appreciated by the members of Photography for Recreation - Level 2 for Silver Award <a href=""http://www.flickr.com/groups/1475590@N21"">www.flickr.com/groups/1475590@N21</a>
<a href=""http://www.flickr.com/groups/1475590@N21/""><img src=""http://farm5.static.flickr.com/4082/4884314562_35ea40bd7d_o.jpg"" /></a>
<a href=""http://www.flickr.com/groups/photography-for-recreation-gold/""><img src=""http://farm5.static.flickr.com/4106/5064609411_f9c219a575.jpg"" /></a>",33
beautifulcapture,347276@N23,8706029082,Musikcrayz,2013-05-08 20:51:59,"Seen and appreciated by the members of Photography for Recreation - Level 2 for Silver Award <a href=""http://www.flickr.com/groups/1475590@N21"">www.flickr.com/groups/1475590@N21</a>
<a href=""http://www.flickr.com/groups/1475590@N21/""><img src=""http://farm5.static.flickr.com/4082/4884314562_35ea40bd7d_o.jpg"" /></a>
<a href=""http://www.flickr.com/groups/photography-for-recreation-gold/""><img src=""http://farm5.static.flickr.com/4106/5064609411_f9c219a575.jpg"" /></a>",34
beautifulcapture,347276@N23,8706029082,Francis Beacon,2013-05-08 21:15:24,"Seen and appreciated by the members of Photography for Recreation - Level 2 for Silver Award <a href=""http://www.flickr.com/groups/1475590@N21"">www.flickr.com/groups/1475590@N21</a>
<a href=""http://www.flickr.com/groups/1475590@N21/""><img src=""http://farm5.static.flickr.com/4082/4884314562_35ea40bd7d_o.jpg"" /></a>
<a href=""http://www.flickr.com/groups/photography-for-recreation-gold/""><img src=""http://farm5.static.flickr.com/4106/5064609411_f9c219a575.jpg"" /></a>",35
beautifulcapture,347276@N23,8706029082,skycat1962,2013-05-08 21:28:47,"Seen and appreciated by the members of Photography for Recreation - Level 2 for Silver Award <a href=""http://www.flickr.com/groups/1475590@N21"">www.flickr.com/groups/1475590@N21</a>
 <a href=""http://www.flickr.com/groups/1475590@N21/""><img src=""http://farm5.static.flickr.com/4082/4884314562_35ea40bd7d_o.jpg"" /></a>
 <a href=""http://www.flickr.com/groups/photography-for-recreation-gold/""><img src=""http://farm5.static.flickr.com/4106/5064609411_f9c219a575.jpg"" /></a>",36
beautifulcapture,347276@N23,8706029082,*Whitewabbit*,2013-05-08 22:04:13,"Excellent

Seen and appreciated by the members of Photography for Recreation - Level 2 for Silver Award <a href=""http://www.flickr.com/groups/1475590@N21"">www.flickr.com/groups/1475590@N21</a>
<a href=""http://www.flickr.com/groups/1475590@N21/""><img src=""http://farm5.static.flickr.com/4082/4884314562_35ea40bd7d_o.jpg"" /></a>
<a href=""http://www.flickr.com/groups/photography-for-recreation-gold/""><img src=""http://farm5.static.flickr.com/4106/5064609411_f9c219a575.jpg"" /></a>",37
beautifulcapture,347276@N23,8706029082,Luc1659,2013-05-09 00:41:04,"Beautiful shot.



Seen and appreciated by the members of Photography for Recreation - Level 2 for Silver Award <a href=""http://www.flickr.com/groups/1475590@N21"">www.flickr.com/groups/1475590@N21</a>
<a href=""http://www.flickr.com/groups/1475590@N21/""><img src=""http://farm5.static.flickr.com/4082/4884314562_35ea40bd7d_o.jpg"" /></a>
<a href=""http://www.flickr.com/groups/photography-for-recreation-gold/""><img src=""http://farm5.static.flickr.com/4106/5064609411_f9c219a575.jpg"" /></a>",38
beautifulcapture,347276@N23,8706029082,Andrea di Florio,2013-05-09 01:03:08,"Seen and appreciated by the members of Photography for Recreation - Level 2 for Silver Award <a href=""http://www.flickr.com/groups/1475590@N21"">www.flickr.com/groups/1475590@N21</a>
<a href=""http://www.flickr.com/groups/1475590@N21/""><img src=""http://farm5.static.flickr.com/4082/4884314562_35ea40bd7d_o.jpg"" /></a>
<a href=""http://www.flickr.com/groups/photography-for-recreation-gold/""><img src=""http://farm5.static.flickr.com/4106/5064609411_f9c219a575.jpg"" /></a>",39
beautifulcapture,347276@N23,8706029082,gilxxl,2013-05-09 02:03:06,"Seen and appreciated by the members of Photography for Recreation - Level 2 for Silver Award <a href=""http://www.flickr.com/groups/1475590@N21"">www.flickr.com/groups/1475590@N21</a>
<a href=""http://www.flickr.com/groups/1475590@N21/""><img src=""http://farm5.static.flickr.com/4082/4884314562_35ea40bd7d_o.jpg"" /></a>
<a href=""http://www.flickr.com/groups/photography-for-recreation-gold/""><img src=""http://farm5.static.flickr.com/4106/5064609411_f9c219a575.jpg"" /></a>",40
beautifulcapture,347276@N23,8706029082,Olivier Simard Photographie,2013-05-09 06:42:29,"Seen and appreciated by the members of Photography for Recreation - Level 2 for Silver Award <a href=""http://www.flickr.com/groups/1475590@N21"">www.flickr.com/groups/1475590@N21</a>
<a href=""http://www.flickr.com/groups/1475590@N21/""><img src=""http://farm5.static.flickr.com/4082/4884314562_35ea40bd7d_o.jpg"" /></a>
<a href=""http://www.flickr.com/groups/photography-for-recreation-gold/""><img src=""http://farm5.static.flickr.com/4106/5064609411_f9c219a575.jpg"" /></a>",41
beautifulcapture,347276@N23,8706029082,max.dagnino,2013-05-09 07:28:12,"Seen and appreciated by the members of Photography for Recreation - Level 2 for Silver Award <a href=""http://www.flickr.com/groups/1475590@N21"">www.flickr.com/groups/1475590@N21</a>
<a href=""http://www.flickr.com/groups/1475590@N21/""><img src=""http://farm5.static.flickr.com/4082/4884314562_35ea40bd7d_o.jpg"" /></a>
<a href=""http://www.flickr.com/groups/photography-for-recreation-gold/""><img src=""http://farm5.static.flickr.com/4106/5064609411_f9c219a575.jpg"" /></a>",42
beautifulcapture,347276@N23,8706029082,Kevin ONeill,2013-05-09 09:13:47,"Seen and appreciated by the members of Photography for Recreation - Level 2 for Silver Award <a href=""http://www.flickr.com/groups/1475590@N21"">www.flickr.com/groups/1475590@N21</a>
 <a href=""http://www.flickr.com/groups/1475590@N21/""><img src=""http://farm5.static.flickr.com/4082/4884314562_35ea40bd7d_o.jpg"" /></a>
 <a href=""http://www.flickr.com/groups/photography-for-recreation-gold/""><img src=""http://farm5.static.flickr.com/4106/5064609411_f9c219a575.jpg"" /></a>",43
beautifulcapture,347276@N23,8706029082,pinktigger,2013-05-12 17:13:40,"Seen and appreciated in Photography for Recreation - Level 3 for Gold Award
 <a href=""http://www.flickr.com/groups/1482249@N23/"">www.flickr.com/groups/1482249@N23/</a>
 <a href=""http://www.flickr.com/groups/1482249@N23/""><img src=""http://farm5.static.flickr.com/4142/4884314520_bed818d21e_o.jpg"" /></a>
 
<a href=""http://www.flickr.com/groups/pfr_emerald/""><img src=""http://farm5.static.flickr.com/4147/5065222846_c5fd0b62b1.jpg"" /></a>",44
beautifulcapture,347276@N23,8706029082,mikefromsundre,2013-05-12 18:08:26,"Seen and appreciated in Photography for Recreation - Level 3 for Gold Award
<a href=""http://www.flickr.com/groups/1482249@N23/"">www.flickr.com/groups/1482249@N23/</a>
<a href=""http://www.flickr.com/groups/1482249@N23/""><img src=""http://farm5.static.flickr.com/4142/4884314520_bed818d21e_o.jpg"" /></a>

<a href=""http://www.flickr.com/groups/pfr_emerald/""><img src=""http://farm5.static.flickr.com/4147/5065222846_c5fd0b62b1.jpg"" /></a>",45
beautifulcapture,347276@N23,8706029082,SOKO212,2013-05-12 18:38:40,"Seen and appreciated in Photography for Recreation - Level 3 for Gold Award
<a href=""http://www.flickr.com/groups/1482249@N23/"">www.flickr.com/groups/1482249@N23/</a>
<a href=""http://www.flickr.com/groups/1482249@N23/""><img src=""http://farm5.static.flickr.com/4142/4884314520_bed818d21e_o.jpg"" /></a>

<a href=""http://www.flickr.com/groups/pfr_emerald/""><img src=""http://farm5.static.flickr.com/4147/5065222846_c5fd0b62b1.jpg"" />&lt;/a</a>",46
beautifulcapture,347276@N23,8706029082,lawroberts,2013-05-12 19:20:11,"Seen and appreciated in Photography for Recreation - Level 3 for Gold Award
<a href=""http://www.flickr.com/groups/1482249@N23/"">www.flickr.com/groups/1482249@N23/</a>
<a href=""http://www.flickr.com/groups/1482249@N23/""><img src=""http://farm5.static.flickr.com/4142/4884314520_bed818d21e_o.jpg"" /></a>

<a href=""http://www.flickr.com/groups/pfr_emerald/""><img src=""http://farm5.static.flickr.com/4147/5065222846_c5fd0b62b1.jpg"" /></a>",47
beautifulcapture,347276@N23,8706029082,astakatrin,2013-05-12 21:36:20,"Seen and appreciated in Photography for Recreation - Level 3 for Gold Award
<a href=""http://www.flickr.com/groups/1482249@N23/"">www.flickr.com/groups/1482249@N23/</a>
<a href=""http://www.flickr.com/groups/1482249@N23/""><img src=""http://farm5.static.flickr.com/4142/4884314520_bed818d21e_o.jpg"" /></a>

<a href=""http://www.flickr.com/groups/pfr_emerald/""><img src=""http://farm5.static.flickr.com/4147/5065222846_c5fd0b62b1.jpg"" /></a>",48
beautifulcapture,347276@N23,8706029082,Damir B.,2013-05-13 01:03:21,"--

Seen and appreciated in Photography for Recreation - Level 3 for Gold Award
<a href=""http://www.flickr.com/groups/1482249@N23/"">www.flickr.com/groups/1482249@N23/</a>
<a href=""http://www.flickr.com/groups/1482249@N23/""><img src=""http://farm5.static.flickr.com/4142/4884314520_bed818d21e_o.jpg"" /></a>

<a href=""http://www.flickr.com/groups/pfr_emerald/""><img src=""http://farm5.static.flickr.com/4147/5065222846_c5fd0b62b1.jpg"" /></a>

--
<a href=""http://www.flickr.com/groups/photography-for-recreation-gold/""><i>Seen in the group<b>&quot;Level 3- Photography for Recreation - Gold - P1/A5&quot;</b></i></a> (<a href=""http://red.trailr.info/red2.php?tlrv=10200000&amp;tlrurl=http://www.trailr.info"" rel=""nofollow""> <b>?</b>Â² </a>)",49
beautifulcapture,347276@N23,8706029082,mynewpicture,2013-05-13 04:47:11,"Seen and appreciated in Photography for Recreation - Level 3 for Gold Award
<a href=""http://www.flickr.com/groups/1482249@N23/"">www.flickr.com/groups/1482249@N23/</a>
<a href=""http://www.flickr.com/groups/1482249@N23/""><img src=""http://farm5.static.flickr.com/4142/4884314520_bed818d21e_o.jpg"" /></a>

<a href=""http://www.flickr.com/groups/pfr_emerald/""><img src=""http://farm5.static.flickr.com/4147/5065222846_c5fd0b62b1.jpg"" /></a>",50
